,x_lead,x_follow,v_follow,a_follow,a_lead,v_lead,t,size_lead,size_follow,spacing,relative_speed
156,105.30555897484774,85.44673461081942,6.464689998566199,2.006672777309958,1.3517954798323883,9.727464010370845,15.60009317,4.8,6.485077818234761,15.058824364028322,-3.2627740118046455
157,106.29252605591725,86.2113878437504,6.673201227183905,1.9921758179561928,1.3282862180372863,9.865200567749188,15.70000009,4.8,6.485077818234761,15.281138212166848,-3.1919993405652827
158,107.29590295730327,87.0028609962351,6.9109407298725944,1.9728729987639697,1.303193569426995,10.047209989193739,15.79988941,4.8,6.485077818234761,15.493041961068169,-3.1362692593211445
159,108.3185127260851,87.82125643606884,7.165161067305299,1.9472755545060993,1.2767986506261995,10.245285141925828,15.89974773,4.8,6.485077818234761,15.697256290016266,-3.08012407462053
160,109.35801508963216,88.63666896142773,7.271622700526008,1.9196802965264363,1.2475052375592661,10.353006651163957,15.99960665,4.8,6.485077818234761,15.92134612820443,-3.0813839506379495
161,110.40253131534828,89.48892121092734,7.525622870903235,1.8943993012147118,1.2134808917247797,10.398152885389628,16.09951297,4.8,6.485077818234761,16.11361010442094,-2.872530014486393
162,111.45360755601976,90.373728852966,7.776614962644487,1.8687133780744873,1.1768393364080239,10.488526479885882,16.19946029,4.8,6.485077818234761,16.279878703053765,-2.7119115172413952
163,112.51472458888082,91.25109911855293,7.880144586745574,1.8393855743515835,1.140485994030179,10.593643537285972,16.29946621,4.8,6.485077818234761,16.463625470327894,-2.713498950540398
164,113.58837772713142,92.16505895587837,8.129233234794883,1.8056365370246146,1.105420059214673,10.737749018910714,16.39950553,4.8,6.485077818234761,16.62331877125305,-2.6085157841158306
165,114.67755806019936,93.07245923537207,8.231198814720901,1.764288185441297,1.0740170195764132,10.869483661897826,16.49957185,4.8,6.485077818234761,16.805098824827294,-2.6382848471769247
166,115.77833484841906,94.0217950766606,8.470771917454657,1.7190943157209473,1.0454812418082198,10.98828936998068,16.59965017,4.8,6.485077818234761,16.956539771758468,-2.5175174525260235
167,116.89260199724887,94.99931184192805,8.700938129698013,1.6769452499242763,1.0173216839573733,11.123562796742359,16.69973209,4.8,6.485077818234761,17.093290155320826,-2.422624667044346
168,118.01508434002615,95.96739161389362,8.794742910253573,1.6371958969293536,0.991165044352392,11.134274303287082,16.79982641,4.8,6.485077818234761,17.247692726132524,-2.339531393033509
169,119.13526441881483,96.91302034214814,8.832920752527135,1.6009276470654918,0.9679425433999266,11.191657892941707,16.89986573,4.8,6.485077818234761,17.422244076666683,-2.358737140414572
170,120.26804706619174,97.91409975749967,9.102040020850174,1.567384448948698,0.9466044610091662,11.335423452976098,16.99983465,4.8,6.485077818234761,17.55394730869207,-2.2333834321259243
171,121.41001289581227,98.9097534740198,9.210085477464709,1.5323291216784078,0.9267873453510244,11.399804727943168,17.09975697,4.8,6.485077818234761,17.700259421792477,-2.1897192504784595
172,122.55968163790743,99.89096309755804,9.254021270093013,1.4965559335575016,0.9073857821558712,11.521568432569303,17.19964729,4.8,6.485077818234761,17.868718540349388,-2.2675471624762906
173,123.72446400697072,100.9322860918421,9.499119321803667,1.460229596751813,0.8865041072797019,11.6578392696028,17.29954021,4.8,6.485077818234761,17.992177915128618,-2.158719947799133
174,124.89998345139855,101.96813819709726,9.596702870211432,1.4220680246615485,0.8651252219708497,11.737790147394948,17.39947753,4.8,6.485077818234761,18.131845254301293,-2.141087277183516
175,126.08398683980936,103.04449955805187,9.814559493229778,1.3822316007217061,0.8448348195352112,11.8200520019601,17.49948985,4.8,6.485077818234761,18.239487281757487,-2.005492508730322
176,127.27652980492554,104.11659231509338,9.901937750021027,1.3388695756987907,0.8248778917505956,11.894653078256791,17.59956017,4.8,6.485077818234761,18.35993748983216,-1.9927153282357644
177,128.47609219631357,105.21182520793735,10.068836411114926,1.2895450613794974,0.8051720460316261,11.961521226586619,17.69967909,4.8,6.485077818234761,18.46426698837622,-1.8926848154716929
178,129.68244649401024,106.3175039062774,10.203455738856283,1.2389217373528658,0.7854986032922278,12.018673384771905,17.79985041,4.8,6.485077818234761,18.56494258773284,-1.815217645915622
179,130.89394174650252,107.42893403643353,10.332414461523,1.1936123879406961,0.764828951048761,12.077270244534128,17.90003873,4.8,6.485077818234761,18.665007710068988,-1.744855783011129
180,132.11196235857048,108.54428067486067,10.445267617661688,1.1563338338196294,0.7434081887820277,12.15423341642543,18.00019665,4.8,6.485077818234761,18.767681683709807,-1.7089657987637423
181,133.33673065324567,109.64831468586566,10.491360021472598,1.1323424473597314,0.7215142788717647,12.22374895962759,18.10029697,4.8,6.485077818234761,18.88841596738001,-1.7323889381549922
182,134.56698551639622,110.73684468648416,10.510246908972915,1.1217613429185138,0.6982920984142937,12.298879381180063,18.20028329,4.8,6.485077818234761,19.030140829912053,-1.7886324722071478
183,135.80446436149742,111.86528446287798,10.710024012707107,1.1216988319021468,0.6729872842249833,12.394020526148564,18.30014521,4.8,6.485077818234761,19.139179898619442,-1.683996513441457
184,137.05002029710374,112.99308618614246,10.79058535692737,1.1367075980533359,0.6451214344228167,12.47463439650257,18.39990453,4.8,6.485077818234761,19.25693411096128,-1.6840490395752
185,138.30146685640102,114.11296148342555,10.823661544858599,1.1703340381221863,0.613893570980506,12.542744979553044,18.49958085,4.8,6.485077818234761,19.38850537297547,-1.7190834346944452
186,139.56026240536204,115.22978505680875,10.838225122161324,1.215844982937501,0.5804689619675418,12.605056377349424,18.599312618,4.8,6.485077818234761,19.530477348553287,-1.7668312551880998
187,140.8258392040326,116.441481321339,11.179881628798144,1.2649161994473113,0.5468589078279271,12.635799794764237,18.699240618,4.8,6.485077818234761,19.584357882693606,-1.455918165966093
188,142.09343511921477,117.65133719060577,11.314233837067178,1.3120182602980477,0.5136128606565192,12.666564307125688,18.799168618,4.8,6.485077818234761,19.642097928609,-1.3523304700585097
189,143.3652507563343,118.9096484830196,11.565651302192627,1.3474883238236086,0.48198799220103083,12.722123652201706,18.899098618,4.8,6.485077818234761,19.655602273314695,-1.1564723500090786
190,144.6430903994586,120.19076058998165,11.769642959114396,1.3715512686261961,0.4522222079051112,12.78412624787381,18.999027618,4.8,6.485077818234761,19.65232980947695,-1.014483288759413
191,145.92672661113107,121.48757610327802,11.945780966994887,1.38845372301329,0.4237155308137953,12.834574987640536,19.098958618,4.8,6.485077818234761,19.639150507853056,-0.8887940206456495
192,147.21498484435403,122.7864107369683,12.0651215067613,1.390229584022174,0.3978763779447765,12.891629779196036,19.198866618,4.8,6.485077818234761,19.628574107385727,-0.8265082724347366
193,148.5101073722701,124.07205576411216,12.113894845557722,1.3707708402190841,0.3759769868833809,12.962500555137712,19.298779618,4.8,6.485077818234761,19.638051608157948,-0.8486057095799904
194,149.81103089627405,125.34787939421477,12.134540584046986,1.3355939597581268,0.3571585540956532,12.984636720937274,19.39874253,4.8,6.485077818234761,19.663151502059275,-0.8500961368902882
195,151.11421445749795,126.66339462991648,12.334398388696547,1.2906980095821896,0.34046167477206113,12.981149601938235,19.49893085,4.8,6.485077818234761,19.65081982758147,-0.6467512132416875
196,152.41862069020874,128.00233046319948,12.520063469694398,1.2402229319734128,0.3254690487080801,13.013110973431832,19.59913517,4.8,6.485077818234761,19.616290227009255,-0.49304750373743467
197,153.72671360402325,129.35226310680042,12.665038691399552,1.1929057677701342,0.31099192221358835,13.05110454979299,19.69932809,4.8,6.485077818234761,19.574450497222823,-0.38606585839343843
198,155.0378870469942,130.69184449897566,12.723825128136511,1.1437682274917875,0.29806109320658475,13.08875695730475,19.79948641,4.8,6.485077818234761,19.546042548018544,-0.3649318291682384
199,156.35456660380157,132.04330726764945,12.847886595912893,1.0828080070261759,0.2886084724068821,13.175631320425214,19.89959973,4.8,6.485077818234761,19.51125933615212,-0.3277447245123213
200,157.67962692224816,133.40557942277553,12.971967491551867,1.014554659624497,0.2821811332063737,13.240719475946639,19.99961965,4.8,6.485077818234761,19.47404749947263,-0.2687519843947719
201,159.00423672847194,134.770927239745,13.070231343599104,0.9404679006950774,0.2788465164471247,13.198824756603424,20.09957097,4.8,6.485077818234761,19.433309488726945,-0.12859341300431915
202,160.32166407870994,136.1257826721605,13.110303626234115,0.8612036579539593,0.278028361451045,13.164004583307337,20.19946529,4.8,6.485077818234761,19.39588140654943,-0.053700957073221645
203,161.63984219161068,137.48644628425447,13.18861589018183,0.7822425308673985,0.278021205884741,13.217503170780631,20.29935021,4.8,6.485077818234761,19.353395907356212,-0.02888728059880208
204,162.96149464599097,138.8479988860925,13.218427421375473,0.7026863925733824,0.2786659929937532,13.175011684208261,20.39927653,4.8,6.485077818234761,19.313495759898455,0.04341573716721214
205,164.27595105949217,140.2049602265522,13.280709844352149,0.6212183505905982,0.27955779752222754,13.162855999293912,20.49924485,4.8,6.485077818234761,19.27099083293997,0.11785384505823693
206,165.59923358028033,141.56106384366993,13.306556212431337,0.5436060425806909,0.2797680946250203,13.272828590828407,20.59924552,4.8,6.485077818234761,19.2381697366104,0.03372762160292986
207,166.9324307502818,142.9123068104823,13.317313663028624,0.47556459285826663,0.2787659815740045,13.338267380519701,20.69929344,4.8,6.485077818234761,19.220123939799503,-0.020953717491076773
208,168.27281434693444,144.28054027606944,13.39705476006337,0.42080050386115847,0.27535565035847104,13.390352668588132,20.79940041,4.8,6.485077818234761,19.192274070864993,0.0067020914752369265
209,169.6169183604693,145.65013730287976,13.429444702125833,0.3851803890708641,0.26809870422687065,13.406915439645713,20.89951573,4.8,6.485077818234761,19.166781057589542,0.022529262480119883
210,170.96065947234567,147.02853921925117,13.483618171570075,0.3632786622066849,0.2576876130166117,13.407862500995272,20.999606,4.8,6.485077818234761,19.132120253094495,0.0757556705748037
211,172.30504816193454,148.40405971633834,13.505429754827288,0.3447107064619736,0.24535747761946633,13.430934978507096,21.09968197,4.8,6.485077818234761,19.100988445596197,0.07449477632019175
212,173.6520080191868,149.79022902277217,13.566412087235816,0.3281487628821735,0.23107613204812655,13.474220963129447,21.19969029,4.8,6.485077818234761,19.061778996414642,0.09219112410636932
213,175.0044682278899,151.18267708833338,13.624443449116145,0.3083524189996862,0.2155295670448281,13.543975779668614,21.29967221,4.8,6.485077818234761,19.021791139556523,0.08046766944753081
214,176.3637112426342,152.58039186788199,13.672208310014929,0.28632041353775733,0.19777403689772718,13.576368279714327,21.39967453,4.8,6.485077818234761,18.98331937475221,0.09584003030060195
215,177.72320960231983,153.97712702007763,13.701809267987988,0.2683492675557301,0.17587466542607036,13.568946995516624,21.49970885,4.8,6.485077818234761,18.946082582242195,0.13286227247136395
216,179.08396031816963,155.37428049463762,13.722432524488482,0.24908821756329433,0.15011069909817146,13.600263981409515,21.59977717,4.8,6.485077818234761,18.909679823532013,0.12216854307896696
217,180.44855077289375,156.77041965838188,13.751904099171744,0.22428332413920696,0.12038635177002331,13.628573997252698,21.69985609,4.8,6.485077818234761,18.87813111451187,0.1233301019190467
218,181.81363439558203,158.16437312153354,13.77976600221439,0.19838764800291925,0.08752614142424553,13.6212305237178,21.79992476,4.8,6.485077818234761,18.849261274048484,0.15853547849659044
219,183.1769241852376,159.55761225618903,13.796491519603112,0.17491222979910565,0.053594758901889715,13.608459783413762,21.89998973,4.8,6.485077818234761,18.819311929048563,0.18803173618934999
